mp_id,tool_record_json,raw_output,model,experiment,ts
mp-561664,"{""material_id"": ""mp-561664"", ""band_gap"": 4.0186, ""formation_energy_per_atom"": -2.216336207, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-561664"",
  ""band_gap_eV"": 4.0186,
  ""formation_energy_per_atom_eV"": -2.216336207,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628500.231379
mp-27871,"{""material_id"": ""mp-27871"", ""band_gap"": 1.2584, ""formation_energy_per_atom"": -0.8457965725000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27871"",
  ""band_gap_eV"": 1.2584,
  ""formation_energy_per_atom_eV"": -0.8457965725,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628501.6783419
mp-680339,"{""material_id"": ""mp-680339"", ""band_gap"": 0.755599999999999, ""formation_energy_per_atom"": -0.28327900617555, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-680339"",
  ""band_gap_eV"": 0.7556,
  ""formation_energy_per_atom_eV"": -0.28327900617555,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628503.31526
mp-582753,"{""material_id"": ""mp-582753"", ""band_gap"": 0.8007000000000001, ""formation_energy_per_atom"": -0.434993182323239, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-582753"",
  ""band_gap_eV"": 0.8007,
  ""formation_energy_per_atom_eV"": -0.434993182323239,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628504.854551
mp-30092,"{""material_id"": ""mp-30092"", ""band_gap"": 3.4576, ""formation_energy_per_atom"": -1.725360933333334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-30092"",
  ""band_gap_eV"": 3.4576,
  ""formation_energy_per_atom_eV"": -1.725360933333334,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628506.2875452
mp-27161,"{""material_id"": ""mp-27161"", ""band_gap"": 2.9118, ""formation_energy_per_atom"": -0.8721765856249991, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27161"",
  ""band_gap_eV"": 2.9118,
  ""formation_energy_per_atom_eV"": -0.8721765856249991,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628507.823649
mp-1018138,"{""material_id"": ""mp-1018138"", ""band_gap"": 1.037, ""formation_energy_per_atom"": -0.7411700000000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1018138"",
  ""band_gap_eV"": 1.037,
  ""formation_energy_per_atom_eV"": -0.74117,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628509.349626
mp-23155,"{""material_id"": ""mp-23155"", ""band_gap"": 8.5132, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23155"",
  ""band_gap_eV"": 8.5132,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628510.898241
mp-1197742,"{""material_id"": ""mp-1197742"", ""band_gap"": 0.8515, ""formation_energy_per_atom"": -0.327354584285715, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1197742"",
  ""band_gap_eV"": 0.8515,
  ""formation_energy_per_atom_eV"": -0.327354584285715,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628512.431486
mp-647579,"{""material_id"": ""mp-647579"", ""band_gap"": 3.2214, ""formation_energy_per_atom"": -1.267659339375001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-647579"",
  ""band_gap_eV"": 3.2214,
  ""formation_energy_per_atom_eV"": -1.267659339375001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628513.776997
mp-15649,"{""material_id"": ""mp-15649"", ""band_gap"": 0.8155000000000001, ""formation_energy_per_atom"": -0.571072849166668, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-15649"",
  ""band_gap_eV"": 0.8155,
  ""formation_energy_per_atom_eV"": -0.571072849166668,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628515.402037
mp-557993,"{""material_id"": ""mp-557993"", ""band_gap"": 1.1596, ""formation_energy_per_atom"": -1.459764126666667, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-557993"",
  ""band_gap_eV"": 1.1596,
  ""formation_energy_per_atom_eV"": -1.459764126666667,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628516.841881
mp-7904,"{""material_id"": ""mp-7904"", ""band_gap"": 0.6551, ""formation_energy_per_atom"": -0.120742532380951, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-7904"",
  ""band_gap_eV"": 0.6551,
  ""formation_energy_per_atom_eV"": -0.120742532380951,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628518.257195
mp-570738,"{""material_id"": ""mp-570738"", ""band_gap"": 2.4744, ""formation_energy_per_atom"": -0.727731253611111, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-570738"",
  ""band_gap_eV"": 2.4744,
  ""formation_energy_per_atom_eV"": -0.727731253611111,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628519.618325
mp-628742,"{""material_id"": ""mp-628742"", ""band_gap"": 0.5845, ""formation_energy_per_atom"": -0.486485566153847, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-628742"",
  ""band_gap_eV"": 0.5845,
  ""formation_energy_per_atom_eV"": -0.486485566153847,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628521.132894
mp-1204356,"{""material_id"": ""mp-1204356"", ""band_gap"": 1.8389, ""formation_energy_per_atom"": -0.305946444868422, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1204356"",
  ""band_gap_eV"": 1.8389,
  ""formation_energy_per_atom_eV"": -0.305946444868422,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628522.490419
mp-7262,"{""material_id"": ""mp-7262"", ""band_gap"": 0.224099999999999, ""formation_energy_per_atom"": -0.148990749583333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-7262"",
  ""band_gap_eV"": 0.2241,
  ""formation_energy_per_atom_eV"": -0.149,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628524.00602
mp-28879,"{""material_id"": ""mp-28879"", ""band_gap"": 1.1418, ""formation_energy_per_atom"": -1.057331754908424, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-28879"",
  ""band_gap_eV"": 1.1418,
  ""formation_energy_per_atom_eV"": -1.057331754908424,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628525.7396932
mp-27684,"{""material_id"": ""mp-27684"", ""band_gap"": 1.099199999999999, ""formation_energy_per_atom"": -0.932556454761906, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27684"",
  ""band_gap_eV"": 1.0992,
  ""formation_energy_per_atom_eV"": -0.932556454761906,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628527.384154
mp-541404,"{""material_id"": ""mp-541404"", ""band_gap"": 0.7584000000000001, ""formation_energy_per_atom"": -2.522468176666668, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-541404"",
  ""band_gap_eV"": 0.7584,
  ""formation_energy_per_atom_eV"": -2.522468176666668,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628528.816331
mp-1391848,"{""material_id"": ""mp-1391848"", ""band_gap"": 2.0863, ""formation_energy_per_atom"": -2.063723397142856, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1391848"",
  ""band_gap_eV"": 2.0863,
  ""formation_energy_per_atom_eV"": -2.063723397142856,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628530.3104079
mp-1184796,"{""material_id"": ""mp-1184796"", ""band_gap"": 8.0745, ""formation_energy_per_atom"": -1.406990803749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1184796"",
  ""band_gap_eV"": 8.0745,
  ""formation_energy_per_atom_eV"": -1.406990803749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628531.783793
mp-9268,"{""material_id"": ""mp-9268"", ""band_gap"": 0.7039000000000001, ""formation_energy_per_atom"": -1.167954419796875, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-9268"",
  ""band_gap_eV"": 0.7039000000000001,
  ""formation_energy_per_atom_eV"": -1.167954419796875,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628533.423831
mp-540922,"{""material_id"": ""mp-540922"", ""band_gap"": 0.1806, ""formation_energy_per_atom"": -0.450521733124998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-540922"",
  ""band_gap_eV"": 0.1806,
  ""formation_energy_per_atom_eV"": -0.450521733124998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628535.064246
mp-540675,"{""material_id"": ""mp-540675"", ""band_gap"": 3.0664, ""formation_energy_per_atom"": -0.349825507562499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-540675"",
  ""band_gap_eV"": 3.0664,
  ""formation_energy_per_atom_eV"": -0.349825507562499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628536.806023
mp-571235,"{""material_id"": ""mp-571235"", ""band_gap"": 2.021, ""formation_energy_per_atom"": -1.227871009333331, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571235"",
  ""band_gap_eV"": 2.021,
  ""formation_energy_per_atom_eV"": -1.227871009333331,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628538.3409111
mp-1208424,"{""material_id"": ""mp-1208424"", ""band_gap"": 2.5242, ""formation_energy_per_atom"": -0.812674219083331, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1208424"",
  ""band_gap_eV"": 2.5242,
  ""formation_energy_per_atom_eV"": -0.812674219083331,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628539.877998
mp-27971,"{""material_id"": ""mp-27971"", ""band_gap"": 5.0865, ""formation_energy_per_atom"": -2.788094297499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27971"",
  ""band_gap_eV"": 5.0865,
  ""formation_energy_per_atom_eV"": -2.788094297499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628541.496266
mp-22909,"{""material_id"": ""mp-22909"", ""band_gap"": 4.0533, ""formation_energy_per_atom"": -1.291011926666667, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-22909"",
  ""band_gap_eV"": 4.0533,
  ""formation_energy_per_atom_eV"": -1.291011926666667,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628542.944299
mp-556516,"{""material_id"": ""mp-556516"", ""band_gap"": 0.7668, ""formation_energy_per_atom"": -0.505116372129634, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-556516"",
  ""band_gap_eV"": 0.7668,
  ""formation_energy_per_atom_eV"": -0.505116372129634,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628544.378824
mp-21526,"{""material_id"": ""mp-21526"", ""band_gap"": 0.5708000000000001, ""formation_energy_per_atom"": -0.362189247187497, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-21526"",
  ""band_gap_eV"": 0.5708,
  ""formation_energy_per_atom_eV"": -0.362189247187497,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628546.0200372
mp-1274279,"{""material_id"": ""mp-1274279"", ""band_gap"": 1.8157, ""formation_energy_per_atom"": -1.481519387499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1274279"",
  ""band_gap_eV"": 1.8157,
  ""formation_energy_per_atom_eV"": -1.481519387499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628547.452613
mp-554855,"{""material_id"": ""mp-554855"", ""band_gap"": 1.5712000000000002, ""formation_energy_per_atom"": -2.60675029, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-554855"",
  ""band_gap_eV"": 1.5712,
  ""formation_energy_per_atom_eV"": -2.60675029,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628548.8904839
mp-510557,"{""material_id"": ""mp-510557"", ""band_gap"": 4.2395, ""formation_energy_per_atom"": -0.216854790312499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-510557"",
  ""band_gap_eV"": 4.2395,
  ""formation_energy_per_atom_eV"": -0.216854790312499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628550.305291
mp-27291,"{""material_id"": ""mp-27291"", ""band_gap"": 0.155399999999999, ""formation_energy_per_atom"": -2.149853655000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27291"",
  ""band_gap_eV"": 0.1554,
  ""formation_energy_per_atom_eV"": -2.149853655,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628551.7549381
mp-568348,"{""material_id"": ""mp-568348"", ""band_gap"": 1.8454, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-568348"",
  ""band_gap_eV"": 1.8454,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628553.29357
mp-2084,"{""material_id"": ""mp-2084"", ""band_gap"": 0.9437999999999992, ""formation_energy_per_atom"": -0.6734596323437501, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2084"",
  ""band_gap_eV"": 0.9438,
  ""formation_energy_per_atom_eV"": -0.67346,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628554.724729
mp-995393,"{""material_id"": ""mp-995393"", ""band_gap"": 2.1989, ""formation_energy_per_atom"": -0.612184769666665, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-995393"",
  ""band_gap_eV"": 2.1989,
  ""formation_energy_per_atom_eV"": -0.612184769666665,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628556.363565
mp-1345,"{""material_id"": ""mp-1345"", ""band_gap"": 0.3443, ""formation_energy_per_atom"": -1.2564584531547611, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1345"",
  ""band_gap_eV"": 0.3443,
  ""formation_energy_per_atom_eV"": -1.2564584531547611,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628557.896273
mp-1193140,"{""material_id"": ""mp-1193140"", ""band_gap"": 1.8661999999999992, ""formation_energy_per_atom"": -0.743681253794641, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1193140"",
  ""band_gap_eV"": 1.8662,
  ""formation_energy_per_atom_eV"": -0.743681253794641,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628559.365055
mp-29657,"{""material_id"": ""mp-29657"", ""band_gap"": 0.665199999999999, ""formation_energy_per_atom"": -0.214525574374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-29657"",
  ""band_gap_eV"": 0.665199999999999,
  ""formation_energy_per_atom_eV"": -0.214525574374999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628560.9682329
mp-23265,"{""material_id"": ""mp-23265"", ""band_gap"": 2.0054, ""formation_energy_per_atom"": -2.506313930624998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23265"",
  ""band_gap_eV"": 2.0054,
  ""formation_energy_per_atom_eV"": -2.506313930624998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628562.4053068
mp-542812,"{""material_id"": ""mp-542812"", ""band_gap"": 1.0066, ""formation_energy_per_atom"": -0.442993200833332, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-542812"",
  ""band_gap_eV"": 1.0066,
  ""formation_energy_per_atom_eV"": -0.442993200833332,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628563.9478762
mp-10802,"{""material_id"": ""mp-10802"", ""band_gap"": 0.5879000000000001, ""formation_energy_per_atom"": -0.417557193125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-10802"",
  ""band_gap_eV"": 0.5879,
  ""formation_energy_per_atom_eV"": -0.417557193125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628565.478957
mp-27725,"{""material_id"": ""mp-27725"", ""band_gap"": 2.0942, ""formation_energy_per_atom"": -0.265866406249999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27725"",
  ""band_gap_eV"": 2.0942,
  ""formation_energy_per_atom_eV"": -0.265866406249999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628567.009665
mp-1080428,"{""material_id"": ""mp-1080428"", ""band_gap"": 0.8728, ""formation_energy_per_atom"": -1.326321304000006, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1080428"",
  ""band_gap_eV"": 0.8728,
  ""formation_energy_per_atom_eV"": -1.326321304,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp2_hard_grounded_novfy,1770628568.6477818
