mp_id,property,ground_truth,gpt_output
mp-557993,formation_energy_per_atom,-1.459764126666667,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7904,band_gap,0.6551,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7904,formation_energy_per_atom,-0.120742532380951,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-570738,band_gap,2.4744,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-570738,formation_energy_per_atom,-0.727731253611111,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-628742,band_gap,0.5845,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-628742,formation_energy_per_atom,-0.486485566153847,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1204356,band_gap,1.8389,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1204356,formation_energy_per_atom,-0.305946444868422,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7262,band_gap,0.224099999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7262,formation_energy_per_atom,-0.148990749583333,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-28879,band_gap,1.1418,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-28879,formation_energy_per_atom,-1.057331754908424,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27684,band_gap,1.099199999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27684,formation_energy_per_atom,-0.932556454761906,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-541404,band_gap,0.7584000000000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-541404,formation_energy_per_atom,-2.522468176666668,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1391848,band_gap,2.0863,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1391848,formation_energy_per_atom,-2.063723397142856,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1184796,band_gap,8.0745,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1184796,formation_energy_per_atom,-1.406990803749999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-9268,band_gap,0.7039000000000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-9268,formation_energy_per_atom,-1.167954419796875,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-540922,band_gap,0.1806,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-540922,formation_energy_per_atom,-0.450521733124998,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-540675,band_gap,3.0664,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-540675,formation_energy_per_atom,-0.349825507562499,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-571235,band_gap,2.021,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-571235,formation_energy_per_atom,-1.227871009333331,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1208424,band_gap,2.5242,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1208424,formation_energy_per_atom,-0.812674219083331,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27971,band_gap,5.0865,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27971,formation_energy_per_atom,-2.788094297499999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-22909,band_gap,4.0533,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-22909,formation_energy_per_atom,-1.291011926666667,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-556516,band_gap,0.7668,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-556516,formation_energy_per_atom,-0.505116372129634,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-21526,band_gap,0.5708000000000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-21526,formation_energy_per_atom,-0.362189247187497,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1274279,band_gap,1.8157,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1274279,formation_energy_per_atom,-1.481519387499999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-554855,band_gap,1.5712000000000002,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-554855,formation_energy_per_atom,-2.60675029,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-510557,band_gap,4.2395,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-510557,formation_energy_per_atom,-0.216854790312499,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27291,band_gap,0.155399999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27291,formation_energy_per_atom,-2.149853655000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-568348,band_gap,1.8454,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-568348,formation_energy_per_atom,0.0,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-2084,band_gap,0.9437999999999992,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-2084,formation_energy_per_atom,-0.6734596323437501,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-995393,band_gap,2.1989,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-995393,formation_energy_per_atom,-0.612184769666665,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1345,band_gap,0.3443,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1345,formation_energy_per_atom,-1.2564584531547611,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1193140,band_gap,1.8661999999999992,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1193140,formation_energy_per_atom,-0.743681253794641,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-29657,band_gap,0.665199999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-29657,formation_energy_per_atom,-0.214525574374999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-23265,band_gap,2.0054,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-23265,formation_energy_per_atom,-2.506313930624998,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-542812,band_gap,1.0066,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-542812,formation_energy_per_atom,-0.442993200833332,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-10802,band_gap,0.5879000000000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-10802,formation_energy_per_atom,-0.417557193125,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27725,band_gap,2.0942,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-27725,formation_energy_per_atom,-0.265866406249999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1080428,band_gap,0.8728,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1080428,formation_energy_per_atom,-1.326321304000006,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-569561,band_gap,3.1165,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-569561,formation_energy_per_atom,-0.639768098499999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-743,band_gap,4.1608,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-743,formation_energy_per_atom,-0.140204309375,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-484,band_gap,0.4326,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-484,formation_energy_per_atom,-0.001508734,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1864,band_gap,0.1139,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1864,formation_energy_per_atom,-0.678575252480158,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-30520,band_gap,1.667899999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-30520,formation_energy_per_atom,-0.498485183452379,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-23221,band_gap,3.429599999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-23221,formation_energy_per_atom,-2.306216135416666,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-149,band_gap,0.6105,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-149,formation_energy_per_atom,0.0,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1863,band_gap,1.451899999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1863,formation_energy_per_atom,-0.119684392083333,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1524446,band_gap,1.0487,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1524446,formation_energy_per_atom,-1.452075918750001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-730101,band_gap,9.7197,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-730101,formation_energy_per_atom,0.0,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-31049,band_gap,3.4112,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-31049,formation_energy_per_atom,-3.159657924166664,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-573812,band_gap,1.4052,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-573812,formation_energy_per_atom,-0.28239570742611,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1213805,band_gap,1.159,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1213805,formation_energy_per_atom,-0.723041855833334,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7188,band_gap,0.289899999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-7188,formation_energy_per_atom,-0.670291663333335,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-680422,band_gap,2.9265,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-680422,formation_energy_per_atom,-0.215968716874999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1683,band_gap,0.3979,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1683,formation_energy_per_atom,-1.236771233046873,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1100,band_gap,1.0375,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1100,formation_energy_per_atom,-0.377014445,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-11054,band_gap,0.877899999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-11054,formation_energy_per_atom,-0.278649864374999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-306,band_gap,6.3017,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-306,formation_energy_per_atom,-2.798056310000001,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1018040,band_gap,2.5765,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-1018040,formation_energy_per_atom,-1.474296713671875,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-12957,band_gap,1.0933,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-12957,formation_energy_per_atom,0.0,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-8377,band_gap,3.0604,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-8377,formation_energy_per_atom,-1.4950600038888862,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
mp-23933,band_gap,2.197699999999999,"Error: Error code: 400 - {'error': {'message': ""Unsupported value: 'temperature' does not support 0.0 with this model. Only the default (1) value is supported."", 'type': 'invalid_request_error', 'param': 'temperature', 'code': 'unsupported_value'}}"
