mp_id,property,tool_value,raw_output,model,experiment,ts
mp-1864,formation_energy_per_atom,-0.678575252480158,mp-1864: formation_energy_per_atom is -0.678575252480158 eV/atom.,gemini,exp2a_grounded_noverify,1770620086.250474
mp-30520,band_gap,1.667899999999999,mp-30520: band_gap is 1.667899999999999 eV.,gemini,exp2a_grounded_noverify,1770620087.718703
mp-30520,formation_energy_per_atom,-0.498485183452379,mp-30520: formation_energy_per_atom is -0.498485183452379 eV/atom.,gemini,exp2a_grounded_noverify,1770620089.2717261
mp-23221,band_gap,3.429599999999999,mp-23221: band_gap is 3.4296 eV.,gemini,exp2a_grounded_noverify,1770620090.670968
mp-23221,formation_energy_per_atom,-2.306216135416666,mp-23221: formation_energy_per_atom is -2.306216135416666 eV/atom.,gemini,exp2a_grounded_noverify,1770620092.007376
mp-149,band_gap,0.6105,mp-149: band_gap is 0.6105 eV.,gemini,exp2a_grounded_noverify,1770620093.3657432
mp-149,formation_energy_per_atom,0.0,mp-149: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620094.5682418
mp-1863,band_gap,1.451899999999999,mp-1863: band_gap is 1.45 eV.,gemini,exp2a_grounded_noverify,1770620095.95501
mp-1863,formation_energy_per_atom,-0.119684392083333,mp-1863: formation_energy_per_atom is -0.119684392083333 eV/atom.,gemini,exp2a_grounded_noverify,1770620097.36943
mp-1524446,band_gap,1.0487,mp-1524446: band_gap is 1.0487 eV.,gemini,exp2a_grounded_noverify,1770620098.784847
mp-1524446,formation_energy_per_atom,-1.452075918750001,mp-1524446: formation_energy_per_atom is -1.452075918750001 eV/atom.,gemini,exp2a_grounded_noverify,1770620100.160901
mp-730101,band_gap,9.7197,mp-730101: band_gap is 9.7197 eV.,gemini,exp2a_grounded_noverify,1770620101.4259999
mp-730101,formation_energy_per_atom,0.0,mp-730101: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620102.8023129
mp-31049,band_gap,3.4112,mp-31049: band_gap is 3.4112 eV.,gemini,exp2a_grounded_noverify,1770620104.734931
mp-31049,formation_energy_per_atom,-3.159657924166664,mp-31049: formation_energy_per_atom is -3.159657924166664 eV/atom.,gemini,exp2a_grounded_noverify,1770620106.1194172
mp-573812,band_gap,1.4052,mp-573812: band_gap is 1.4052 eV.,gemini,exp2a_grounded_noverify,1770620108.3180642
mp-573812,formation_energy_per_atom,-0.28239570742611,mp-573812: formation_energy_per_atom is -0.28239570742611 eV/atom.,gemini,exp2a_grounded_noverify,1770620109.6350431
mp-1213805,band_gap,1.159,mp-1213805: band_gap is 1.159 eV.,gemini,exp2a_grounded_noverify,1770620111.110257
mp-1213805,formation_energy_per_atom,-0.723041855833334,mp-1213805: formation_energy_per_atom is -0.723041855833334 eV/atom.,gemini,exp2a_grounded_noverify,1770620112.400364
mp-7188,band_gap,0.289899999999999,mp-7188: band_gap is 0.2899 eV.,gemini,exp2a_grounded_noverify,1770620113.663284
mp-7188,formation_energy_per_atom,-0.670291663333335,mp-7188: formation_energy_per_atom is -0.670291663333335 eV/atom.,gemini,exp2a_grounded_noverify,1770620115.1837492
mp-680422,band_gap,2.9265,mp-680422: band_gap is 2.9265 eV.,gemini,exp2a_grounded_noverify,1770620116.4942029
mp-680422,formation_energy_per_atom,-0.215968716874999,mp-680422: formation_energy_per_atom is -0.215968716874999 eV/atom.,gemini,exp2a_grounded_noverify,1770620117.7522109
mp-1683,band_gap,0.3979,mp-1683: band_gap is 0.3979 eV.,gemini,exp2a_grounded_noverify,1770620118.993061
mp-1683,formation_energy_per_atom,-1.236771233046873,mp-1683: formation_energy_per_atom is -1.236771233046873 eV/atom.,gemini,exp2a_grounded_noverify,1770620120.296567
mp-1100,band_gap,1.0375,mp-1100: band_gap is 1.0375 eV.,gemini,exp2a_grounded_noverify,1770620121.628855
mp-1100,formation_energy_per_atom,-0.377014445,mp-1100: formation_energy_per_atom is -0.377014445 eV/atom.,gemini,exp2a_grounded_noverify,1770620122.866949
mp-11054,band_gap,0.877899999999999,mp-11054: band_gap is 0.8779 eV.,gemini,exp2a_grounded_noverify,1770620124.188202
mp-11054,formation_energy_per_atom,-0.278649864374999,mp-11054: formation_energy_per_atom is -0.278649864374999 eV/atom.,gemini,exp2a_grounded_noverify,1770620125.7259789
mp-306,band_gap,6.3017,mp-306: band_gap is 6.3017 eV.,gemini,exp2a_grounded_noverify,1770620127.1596942
mp-306,formation_energy_per_atom,-2.798056310000001,mp-306: formation_energy_per_atom is -2.79805631 eV/atom.,gemini,exp2a_grounded_noverify,1770620128.6410382
mp-1018040,band_gap,2.5765,mp-1018040: band_gap is 2.5765 eV.,gemini,exp2a_grounded_noverify,1770620130.025986
mp-1018040,formation_energy_per_atom,-1.474296713671875,mp-1018040: formation_energy_per_atom is -1.474296713671875 eV/atom.,gemini,exp2a_grounded_noverify,1770620131.081352
mp-12957,band_gap,1.0933,mp-12957: band_gap is 1.0933 eV.,gemini,exp2a_grounded_noverify,1770620132.349123
mp-12957,formation_energy_per_atom,0.0,mp-12957: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620133.665013
mp-8377,band_gap,3.0604,mp-8377: band_gap is 3.0604 eV.,gemini,exp2a_grounded_noverify,1770620134.894321
mp-8377,formation_energy_per_atom,-1.4950600038888862,mp-8377: formation_energy_per_atom is -1.4950600038888862 eV/atom.,gemini,exp2a_grounded_noverify,1770620136.1698291
mp-23933,band_gap,2.197699999999999,mp-23933: band_gap is 2.197699999999999 eV.,gemini,exp2a_grounded_noverify,1770620137.5068228
mp-23933,formation_energy_per_atom,-0.073632082812499,mp-23933: formation_energy_per_atom is -0.073632082812499 eV/atom.,gemini,exp2a_grounded_noverify,1770620138.937763
mp-13568,band_gap,0.3379,mp-13568: band_gap is 0.3379 eV.,gemini,exp2a_grounded_noverify,1770620140.371352
mp-13568,formation_energy_per_atom,-2.015935722708332,mp-13568: formation_energy_per_atom is -2.015935722708332 eV/atom.,gemini,exp2a_grounded_noverify,1770620141.64431
mp-571442,band_gap,3.0417,mp-571442: band_gap is 3.0417 eV.,gemini,exp2a_grounded_noverify,1770620143.0060039
mp-571442,formation_energy_per_atom,-1.710965791249998,mp-571442: formation_energy_per_atom is -1.710965791249998 eV/atom.,gemini,exp2a_grounded_noverify,1770620144.307611
mp-1154,band_gap,0.7510000000000001,mp-1154: band_gap is 0.751 eV.,gemini,exp2a_grounded_noverify,1770620145.7097569
mp-1154,formation_energy_per_atom,-0.286120912954541,mp-1154: formation_energy_per_atom is -0.286120912954541 eV/atom.,gemini,exp2a_grounded_noverify,1770620147.037607
mp-1524481,band_gap,8.309,mp-1524481: band_gap is 8.309 eV.,gemini,exp2a_grounded_noverify,1770620148.3566
mp-1524481,formation_energy_per_atom,-1.27488559425,mp-1524481: formation_energy_per_atom is -1.27488559425 eV/atom.,gemini,exp2a_grounded_noverify,1770620149.687917
mp-27972,band_gap,4.103299999999999,mp-27972: band_gap is 4.1033 eV.,gemini,exp2a_grounded_noverify,1770620151.125427
mp-27972,formation_energy_per_atom,-2.494519163125,mp-27972: formation_energy_per_atom is -2.494519163125 eV/atom.,gemini,exp2a_grounded_noverify,1770620152.456193
mp-27153,band_gap,0.2115,mp-27153: band_gap is 0.2115 eV.,gemini,exp2a_grounded_noverify,1770620153.784294
mp-27153,formation_energy_per_atom,-1.76299271,mp-27153: formation_energy_per_atom is -1.76299271 eV/atom.,gemini,exp2a_grounded_noverify,1770620155.2172182
mp-1524458,band_gap,3.1633,mp-1524458: band_gap is 3.1633 eV.,gemini,exp2a_grounded_noverify,1770620156.5298638
mp-1524458,formation_energy_per_atom,-1.529192906999997,mp-1524458: formation_energy_per_atom is -1.529192906999997 eV/atom.,gemini,exp2a_grounded_noverify,1770620157.9328651
mp-634859,band_gap,2.7345,mp-634859: band_gap is 2.7345 eV.,gemini,exp2a_grounded_noverify,1770620159.419961
mp-634859,formation_energy_per_atom,-2.206560153333333,mp-634859: formation_energy_per_atom is -2.206560153333333 eV/atom.,gemini,exp2a_grounded_noverify,1770620160.732619
mp-468,band_gap,7.6012,mp-468: band_gap is 7.6012 eV.,gemini,exp2a_grounded_noverify,1770620162.0878332
mp-468,formation_energy_per_atom,-3.86576940625,mp-468: formation_energy_per_atom is -3.86576940625 eV/atom.,gemini,exp2a_grounded_noverify,1770620163.5003679
mp-559931,band_gap,1.6025,mp-559931: band_gap is 1.6025 eV.,gemini,exp2a_grounded_noverify,1770620164.96833
mp-559931,formation_energy_per_atom,-3.238528048750001,mp-559931: formation_energy_per_atom is -3.238528048750001 eV/atom.,gemini,exp2a_grounded_noverify,1770620166.383014
mp-1206891,band_gap,1.0096,mp-1206891: band_gap is 1.0096 eV.,gemini,exp2a_grounded_noverify,1770620167.60891
mp-1206891,formation_energy_per_atom,-0.5667571437499991,mp-1206891: formation_energy_per_atom is -0.5667571437499991 eV/atom.,gemini,exp2a_grounded_noverify,1770620169.1456032
mp-1095275,band_gap,0.4889,mp-1095275: band_gap is 0.4889 eV.,gemini,exp2a_grounded_noverify,1770620170.686309
mp-1095275,formation_energy_per_atom,-0.009709900654762,mp-1095275: formation_energy_per_atom is -0.009709900654762 eV/atom.,gemini,exp2a_grounded_noverify,1770620172.11391
mp-1201,band_gap,0.1314,mp-1201: band_gap is 0.1314 eV.,gemini,exp2a_grounded_noverify,1770620173.448564
mp-1201,formation_energy_per_atom,-0.383199846000002,mp-1201: formation_energy_per_atom is -0.383199846000002 eV/atom.,gemini,exp2a_grounded_noverify,1770620174.881474
mp-570437,band_gap,2.3382,mp-570437: band_gap is 2.3382 eV.,gemini,exp2a_grounded_noverify,1770620176.1124969
mp-570437,formation_energy_per_atom,-0.827083558444443,mp-570437: formation_energy_per_atom is -0.827083558444443 eV/atom.,gemini,exp2a_grounded_noverify,1770620177.4427679
mp-27358,band_gap,2.9034,mp-27358: band_gap is 2.9034 eV.,gemini,exp2a_grounded_noverify,1770620178.976921
mp-27358,formation_energy_per_atom,-1.022062649955356,mp-27358: formation_energy_per_atom is -1.022062649955356 eV/atom.,gemini,exp2a_grounded_noverify,1770620180.412693
mp-754815,band_gap,3.976499999999999,mp-754815: band_gap is 3.9765 eV.,gemini,exp2a_grounded_noverify,1770620181.750284
mp-754815,formation_energy_per_atom,-2.30537281125,mp-754815: formation_energy_per_atom is -2.30537281125 eV/atom.,gemini,exp2a_grounded_noverify,1770620182.869961
mp-568263,band_gap,1.2121,mp-568263: band_gap is 1.2121 eV.,gemini,exp2a_grounded_noverify,1770620184.200934
mp-568263,formation_energy_per_atom,-0.69001870828125,mp-568263: formation_energy_per_atom is -0.69001870828125 eV/atom.,gemini,exp2a_grounded_noverify,1770620185.647224
mp-1025522,band_gap,0.6758999999999991,mp-1025522: band_gap is 0.6759 eV.,gemini,exp2a_grounded_noverify,1770620187.141244
mp-1025522,formation_energy_per_atom,-1.162119996249998,mp-1025522: formation_energy_per_atom is -1.162119996249998 eV/atom.,gemini,exp2a_grounded_noverify,1770620188.604206
mp-571011,band_gap,1.7836,mp-571011: band_gap is 1.7836 eV.,gemini,exp2a_grounded_noverify,1770620189.833094
mp-571011,formation_energy_per_atom,-0.975770047431038,mp-571011: formation_energy_per_atom is -0.975770047431038 eV/atom.,gemini,exp2a_grounded_noverify,1770620191.058802
mp-28044,band_gap,4.918,mp-28044: band_gap is 4.918 eV.,gemini,exp2a_grounded_noverify,1770620192.3129642
mp-28044,formation_energy_per_atom,-2.512653630624999,mp-28044: formation_energy_per_atom is -2.512653630624999 eV/atom.,gemini,exp2a_grounded_noverify,1770620193.623521
mp-1217322,band_gap,0.7062,mp-1217322: band_gap is 0.7062 eV.,gemini,exp2a_grounded_noverify,1770620194.950634
mp-1217322,formation_energy_per_atom,-0.010930726197914,mp-1217322: formation_energy_per_atom is -0.010930726197914 eV/atom.,gemini,exp2a_grounded_noverify,1770620196.031271
mp-541155,band_gap,0.9239,mp-541155: band_gap is 0.9239 eV.,gemini,exp2a_grounded_noverify,1770620197.3151062
mp-541155,formation_energy_per_atom,-0.9510626574999992,mp-541155: formation_energy_per_atom is -0.9510626574999992 eV/atom.,gemini,exp2a_grounded_noverify,1770620198.6946151
mp-19,band_gap,0.1856,mp-19: band_gap is 0.1856 eV.,gemini,exp2a_grounded_noverify,1770620200.0694962
mp-19,formation_energy_per_atom,0.0,mp-19: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620201.328279
mp-22885,band_gap,2.686199999999999,mp-22885: band_gap is 2.686 eV.,gemini,exp2a_grounded_noverify,1770620202.634202
mp-22885,formation_energy_per_atom,-0.7818107566666681,mp-22885: formation_energy_per_atom is -0.7818107566666681 eV/atom.,gemini,exp2a_grounded_noverify,1770620203.951581
mp-20652,band_gap,1.9078,mp-20652: band_gap is 1.9078 eV.,gemini,exp2a_grounded_noverify,1770620205.208662
mp-20652,formation_energy_per_atom,-2.26442824375,mp-20652: formation_energy_per_atom is -2.26442824375 eV/atom.,gemini,exp2a_grounded_noverify,1770620206.6299798
mp-27857,band_gap,0.9792,mp-27857: band_gap is 0.9792 eV.,gemini,exp2a_grounded_noverify,1770620207.959327
mp-27857,formation_energy_per_atom,-0.694771309999999,mp-27857: formation_energy_per_atom is -0.694771309999999 eV/atom.,gemini,exp2a_grounded_noverify,1770620209.290543
mp-985829,band_gap,1.2237,mp-985829: band_gap is 1.2237 eV.,gemini,exp2a_grounded_noverify,1770620210.539607
mp-985829,formation_energy_per_atom,-1.806995168541668,mp-985829: formation_energy_per_atom is -1.806995168541668 eV/atom.,gemini,exp2a_grounded_noverify,1770620211.749033
mp-30034,band_gap,4.4707,mp-30034: band_gap is 4.4707 eV.,gemini,exp2a_grounded_noverify,1770620213.1780312
mp-30034,formation_energy_per_atom,-1.853706801666665,mp-30034: formation_energy_per_atom is -1.853706801666665 eV/atom.,gemini,exp2a_grounded_noverify,1770620214.40995
mp-22881,band_gap,3.5244,mp-22881: band_gap is 3.5244 eV.,gemini,exp2a_grounded_noverify,1770620215.758847
mp-22881,formation_energy_per_atom,-1.2745155149999992,mp-22881: formation_energy_per_atom is -1.2745155149999992 eV/atom.,gemini,exp2a_grounded_noverify,1770620217.10516
mp-32755,band_gap,1.0395,mp-32755: band_gap is 1.0395 eV.,gemini,exp2a_grounded_noverify,1770620218.507048
mp-32755,formation_energy_per_atom,-1.857414943749999,mp-32755: formation_energy_per_atom is -1.857414943749999 eV/atom.,gemini,exp2a_grounded_noverify,1770620219.798569
mp-2715,band_gap,0.172299999999999,mp-2715: band_gap is 0.1723 eV.,gemini,exp2a_grounded_noverify,1770620221.166883
mp-2715,formation_energy_per_atom,-0.290117705833334,mp-2715: formation_energy_per_atom is -0.290117705833334 eV/atom.,gemini,exp2a_grounded_noverify,1770620222.496972
mp-504759,band_gap,0.9911,mp-504759: band_gap is 0.9911 eV.,gemini,exp2a_grounded_noverify,1770620223.9315221
mp-504759,formation_energy_per_atom,-2.631161137083333,mp-504759: formation_energy_per_atom is -2.631161137083333 eV/atom.,gemini,exp2a_grounded_noverify,1770620225.386463
mp-1525121,band_gap,1.687399999999999,mp-1525121: band_gap is 1.6874 eV.,gemini,exp2a_grounded_noverify,1770620226.902752
mp-1525121,formation_energy_per_atom,0.0,mp-1525121: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620228.3817441
mp-865194,band_gap,5.3798,mp-865194: band_gap is 5.3798 eV.,gemini,exp2a_grounded_noverify,1770620229.7721229
mp-865194,formation_energy_per_atom,-4.181989037499999,mp-865194: formation_energy_per_atom is -4.1819890375 eV/atom.,gemini,exp2a_grounded_noverify,1770620230.952149
mp-541610,band_gap,2.597,mp-541610: band_gap is 2.597 eV.,gemini,exp2a_grounded_noverify,1770620232.1119301
mp-541610,formation_energy_per_atom,-0.927984858749999,mp-541610: formation_energy_per_atom is -0.927984858749999 eV/atom.,gemini,exp2a_grounded_noverify,1770620233.507759
mp-28933,band_gap,1.7587000000000002,mp-28933: band_gap is 1.7587 eV.,gemini,exp2a_grounded_noverify,1770620234.78931
mp-28933,formation_energy_per_atom,-0.198695136500001,mp-28933: formation_energy_per_atom is -0.198695136500001 eV/atom.,gemini,exp2a_grounded_noverify,1770620236.324091
mp-23205,band_gap,3.6162,mp-23205: band_gap is 3.6162 eV.,gemini,exp2a_grounded_noverify,1770620237.652025
mp-23205,formation_energy_per_atom,-1.3037782916666671,mp-23205: formation_energy_per_atom is -1.3037782916666671 eV/atom.,gemini,exp2a_grounded_noverify,1770620238.9874
mp-985831,band_gap,0.5342,mp-985831: band_gap is 0.5342 eV.,gemini,exp2a_grounded_noverify,1770620240.317725
mp-985831,formation_energy_per_atom,-1.564946299374999,mp-985831: formation_energy_per_atom is -1.564946299374999 eV/atom.,gemini,exp2a_grounded_noverify,1770620241.7582679
mp-540829,band_gap,0.710199999999999,mp-540829: band_gap is 0.7102 eV.,gemini,exp2a_grounded_noverify,1770620242.977786
mp-540829,formation_energy_per_atom,-1.872036438333334,mp-540829: formation_energy_per_atom is -1.872036438333334 eV/atom.,gemini,exp2a_grounded_noverify,1770620244.307783
mp-1525632,band_gap,2.8979,mp-1525632: band_gap is 2.8979 eV.,gemini,exp2a_grounded_noverify,1770620245.541198
mp-1525632,formation_energy_per_atom,0.0,mp-1525632: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620246.872824
mp-573815,band_gap,0.9469999999999992,mp-573815: band_gap is 0.947 eV.,gemini,exp2a_grounded_noverify,1770620248.30812
mp-573815,formation_energy_per_atom,-0.348767611458335,mp-573815: formation_energy_per_atom is -0.348767611458335 eV/atom.,gemini,exp2a_grounded_noverify,1770620249.537596
mp-607450,band_gap,0.229,mp-607450: band_gap is 0.229 eV.,gemini,exp2a_grounded_noverify,1770620250.867397
mp-607450,formation_energy_per_atom,-0.235972947500002,mp-607450: formation_energy_per_atom is -0.235972947500002 eV/atom.,gemini,exp2a_grounded_noverify,1770620252.094635
mp-23162,band_gap,1.0479,mp-23162: band_gap is 1.0479 eV.,gemini,exp2a_grounded_noverify,1770620253.627444
mp-23162,formation_energy_per_atom,-1.87860569,mp-23162: formation_energy_per_atom is -1.87860569 eV/atom.,gemini,exp2a_grounded_noverify,1770620255.021964
mp-2402,band_gap,1.1286,mp-2402: band_gap is 1.1286 eV.,gemini,exp2a_grounded_noverify,1770620256.293118
mp-2402,formation_energy_per_atom,-0.069361268125,mp-2402: formation_energy_per_atom is -0.069361268125 eV/atom.,gemini,exp2a_grounded_noverify,1770620257.6250272
mp-9922,band_gap,1.1326,mp-9922: band_gap is 1.1326 eV.,gemini,exp2a_grounded_noverify,1770620258.957228
mp-9922,formation_energy_per_atom,-1.373804485859373,mp-9922: formation_energy_per_atom is -1.373804485859373 eV/atom.,gemini,exp2a_grounded_noverify,1770620260.289006
mp-1545216,band_gap,0.4836,mp-1545216: band_gap is 0.4836 eV.,gemini,exp2a_grounded_noverify,1770620261.9251351
mp-1545216,formation_energy_per_atom,-0.907728662126436,mp-1545216: formation_energy_per_atom is -0.907728662126436 eV/atom.,gemini,exp2a_grounded_noverify,1770620263.358557
mp-1968,band_gap,3.824799999999999,mp-1968: band_gap is 3.82 eV.,gemini,exp2a_grounded_noverify,1770620264.72958
mp-1968,formation_energy_per_atom,-3.8759289195,mp-1968: formation_energy_per_atom is -3.8759289195 eV/atom.,gemini,exp2a_grounded_noverify,1770620266.1247082
mp-29711,band_gap,0.638899999999999,mp-29711: band_gap is 0.638899999999999 eV.,gemini,exp2a_grounded_noverify,1770620267.451742
mp-29711,formation_energy_per_atom,-0.444227307333335,mp-29711: formation_energy_per_atom is -0.444227307333335 eV/atom.,gemini,exp2a_grounded_noverify,1770620268.7843509
mp-2133,band_gap,0.7227,mp-2133: band_gap is 0.7227 eV.,gemini,exp2a_grounded_noverify,1770620270.146344
mp-2133,formation_energy_per_atom,-1.7908991124999991,mp-2133: formation_energy_per_atom is -1.7908991124999991 eV/atom.,gemini,exp2a_grounded_noverify,1770620271.5522828
mp-1185959,band_gap,1.133699999999999,mp-1185959: band_gap is 1.1337 eV.,gemini,exp2a_grounded_noverify,1770620272.891958
mp-1185959,formation_energy_per_atom,-1.154441889999999,mp-1185959: formation_energy_per_atom is -1.154441889999999 eV/atom.,gemini,exp2a_grounded_noverify,1770620274.31598
mp-985278,band_gap,6.0693,mp-985278: band_gap is 6.0693 eV.,gemini,exp2a_grounded_noverify,1770620275.915141
mp-985278,formation_energy_per_atom,-4.467987469375,mp-985278: formation_energy_per_atom is -4.467987469375 eV/atom.,gemini,exp2a_grounded_noverify,1770620277.377341
mp-23710,band_gap,3.709699999999999,mp-23710: band_gap is 3.7097 eV.,gemini,exp2a_grounded_noverify,1770620278.717035
mp-23710,formation_energy_per_atom,-0.2827190725,mp-23710: formation_energy_per_atom is -0.2827190725 eV/atom.,gemini,exp2a_grounded_noverify,1770620280.050705
mp-341,band_gap,1.9022,mp-341: band_gap is 1.9022 eV.,gemini,exp2a_grounded_noverify,1770620281.381952
mp-341,formation_energy_per_atom,-1.990905017999998,mp-341: formation_energy_per_atom is -1.990905017999998 eV/atom.,gemini,exp2a_grounded_noverify,1770620282.7141051
mp-32800,band_gap,2.2962,mp-32800: band_gap is 2.2962 eV.,gemini,exp2a_grounded_noverify,1770620284.0416808
mp-32800,formation_energy_per_atom,-2.4930635934375,mp-32800: formation_energy_per_atom is -2.4930635934375 eV/atom.,gemini,exp2a_grounded_noverify,1770620285.494762
mp-685014,band_gap,2.0644,mp-685014: band_gap is 2.0644 eV.,gemini,exp2a_grounded_noverify,1770620286.836143
mp-685014,formation_energy_per_atom,-1.068962764541666,mp-685014: formation_energy_per_atom is -1.068962764541666 eV/atom.,gemini,exp2a_grounded_noverify,1770620288.1405172
mp-559798,band_gap,4.9116,mp-559798: band_gap is 4.9116 eV.,gemini,exp2a_grounded_noverify,1770620289.776514
mp-559798,formation_energy_per_atom,-2.23065729,mp-559798: formation_energy_per_atom is -2.23065729 eV/atom.,gemini,exp2a_grounded_noverify,1770620291.209651
mp-1080821,band_gap,0.7896000000000001,mp-1080821: band_gap is 0.7896 eV.,gemini,exp2a_grounded_noverify,1770620292.5488389
mp-1080821,formation_energy_per_atom,-3.19318655375,mp-1080821: formation_energy_per_atom is -3.19318655375 eV/atom.,gemini,exp2a_grounded_noverify,1770620293.876971
mp-540625,band_gap,1.7063,mp-540625: band_gap is 1.7063 eV.,gemini,exp2a_grounded_noverify,1770620295.146365
mp-540625,formation_energy_per_atom,-0.5793224153125001,mp-540625: formation_energy_per_atom is -0.5793224153125001 eV/atom.,gemini,exp2a_grounded_noverify,1770620296.538225
mp-1025442,band_gap,1.3846999999999992,mp-1025442: band_gap is 1.3847 eV.,gemini,exp2a_grounded_noverify,1770620297.816292
mp-1025442,formation_energy_per_atom,-0.44096969,mp-1025442: formation_energy_per_atom is -0.44096969 eV/atom.,gemini,exp2a_grounded_noverify,1770620299.198287
mp-556911,band_gap,1.6921,mp-556911: band_gap is 1.6921 eV.,gemini,exp2a_grounded_noverify,1770620300.4504662
mp-556911,formation_energy_per_atom,-2.590574678333332,mp-556911: formation_energy_per_atom is -2.590574678333332 eV/atom.,gemini,exp2a_grounded_noverify,1770620301.860103
mp-23263,band_gap,2.9266,mp-23263: band_gap is 2.9266 eV.,gemini,exp2a_grounded_noverify,1770620303.296903
mp-23263,formation_energy_per_atom,-2.423042803749999,mp-23263: formation_energy_per_atom is -2.423042803749999 eV/atom.,gemini,exp2a_grounded_noverify,1770620304.628052
mp-16911,band_gap,1.9539,mp-16911: band_gap is 1.9539 eV.,gemini,exp2a_grounded_noverify,1770620306.1654751
mp-16911,formation_energy_per_atom,-0.955290041071428,mp-16911: formation_energy_per_atom is -0.955290041071428 eV/atom.,gemini,exp2a_grounded_noverify,1770620307.3717482
mp-1705,band_gap,0.5057,mp-1705: band_gap is 0.5057 eV.,gemini,exp2a_grounded_noverify,1770620308.7244952
mp-1705,formation_energy_per_atom,-1.74803409,mp-1705: formation_energy_per_atom is -1.74803409 eV/atom.,gemini,exp2a_grounded_noverify,1770620310.060514
mp-561197,band_gap,5.5366,mp-561197: band_gap is 5.5366 eV.,gemini,exp2a_grounded_noverify,1770620311.489187
mp-561197,formation_energy_per_atom,-3.404466658305554,mp-561197: formation_energy_per_atom is -3.404466658305554 eV/atom.,gemini,exp2a_grounded_noverify,1770620312.819093
mp-23183,band_gap,4.299799999999999,mp-23183: band_gap is 4.3 eV.,gemini,exp2a_grounded_noverify,1770620314.1506429
mp-23183,formation_energy_per_atom,-2.585905556250001,mp-23183: formation_energy_per_atom is -2.585905556250001 eV/atom.,gemini,exp2a_grounded_noverify,1770620315.519719
mp-23280,band_gap,3.9873,mp-23280: band_gap is 3.9873 eV.,gemini,exp2a_grounded_noverify,1770620317.014221
mp-23280,formation_energy_per_atom,-0.755685861249999,mp-23280: formation_energy_per_atom is -0.755685861249999 eV/atom.,gemini,exp2a_grounded_noverify,1770620318.244448
mp-1524462,band_gap,2.7061,mp-1524462: band_gap is 2.7061 eV.,gemini,exp2a_grounded_noverify,1770620319.371667
mp-1524462,formation_energy_per_atom,0.0,mp-1524462: formation_energy_per_atom is 0.0 eV/atom.,gemini,exp2a_grounded_noverify,1770620320.601202
mp-706630,band_gap,3.606099999999999,mp-706630: band_gap is 3.6061 eV.,gemini,exp2a_grounded_noverify,1770620321.933196
mp-706630,formation_energy_per_atom,-0.095264628645833,mp-706630: formation_energy_per_atom is -0.095264628645833 eV/atom.,gemini,exp2a_grounded_noverify,1770620323.261058
mp-541837,band_gap,0.3769,mp-541837: band_gap is 0.3769 eV.,gemini,exp2a_grounded_noverify,1770620324.595857
mp-541837,formation_energy_per_atom,-0.434076935437502,mp-541837: formation_energy_per_atom is -0.434076935437502 eV/atom.,gemini,exp2a_grounded_noverify,1770620325.9273999
mp-1819,band_gap,2.028799999999999,mp-1819: band_gap is 2.0288 eV.,gemini,exp2a_grounded_noverify,1770620327.4639418
mp-1819,formation_energy_per_atom,-1.839006646249989,mp-1819: formation_energy_per_atom is -1.839006646249989 eV/atom.,gemini,exp2a_grounded_noverify,1770620328.7917771
mp-7988,band_gap,0.583199999999999,mp-7988: band_gap is 0.583199999999999 eV.,gemini,exp2a_grounded_noverify,1770620330.328842
mp-7988,formation_energy_per_atom,-1.180246544770117,mp-7988: formation_energy_per_atom is -1.180246544770117 eV/atom.,gemini,exp2a_grounded_noverify,1770620331.764222
mp-2049132,band_gap,0.216299999999999,mp-2049132: band_gap is 0.2163 eV.,gemini,exp2a_grounded_noverify,1770620332.99447
mp-2049132,formation_energy_per_atom,-0.298604841000002,mp-2049132: formation_energy_per_atom is -0.298604841000002 eV/atom.,gemini,exp2a_grounded_noverify,1770620334.32533
mp-7943,band_gap,0.3285,mp-7943: band_gap is 0.3285 eV.,gemini,exp2a_grounded_noverify,1770620335.550334
mp-7943,formation_energy_per_atom,-0.588209097083334,mp-7943: formation_energy_per_atom is -0.588209097083334 eV/atom.,gemini,exp2a_grounded_noverify,1770620336.885671
mp-30792,band_gap,0.1566,mp-30792: band_gap is 0.1566 eV.,gemini,exp2a_grounded_noverify,1770620338.197122
mp-30792,formation_energy_per_atom,-0.269950954999998,mp-30792: formation_energy_per_atom is -0.27 eV/atom.,gemini,exp2a_grounded_noverify,1770620339.259546
mp-352,band_gap,4.0165,mp-352: band_gap is 4.0165 eV.,gemini,exp2a_grounded_noverify,1770620340.571627
mp-352,formation_energy_per_atom,-4.019811040833332,mp-352: formation_energy_per_atom is -4.019811040833332 eV/atom.,gemini,exp2a_grounded_noverify,1770620342.0053499
mp-15954,band_gap,0.2625,mp-15954: band_gap is 0.2625 eV.,gemini,exp2a_grounded_noverify,1770620343.336444
